duration,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
0.1,-0.15805425,-4.904511,16.514124,-19.785479,90.25828,2.8462505,0.19540913
0.1,-0.15804936,-4.9044394,16.514385,-19.78524,90.2577,2.8462822,0.19539702
0.1,-0.15804933,-4.904432,16.514381,-19.785273,90.25763,2.8462813,0.19539766
0.1,-0.15804929,-4.9044304,16.51437,-19.78525,90.25766,2.846282,0.19539742
