duration,joint_1,joint_2,joint_3
0.1,-0.00025897316,0.008523858,0.012563705
0.1,-0.00025897712,0.008523883,0.012563624
0.1,-0.00025897755,0.008523862,0.012563649
0.1,-0.00025897476,0.008523884,0.01256365
