duration,joint_1,joint_2,joint_3
1.0,2.385394,22.798203,62.385292
1.5,4.8890225e-08,89.99997,100.0
1.0,4.8890225e-08,89.99997,100.0
1.5,2.385394,22.798203,62.385292
1.0,2.385394,22.798203,62.385292
