duration,joint_1,joint_2,joint_3
1.0,4.778983,13.794285,60.9048
1.5,7.977953e-08,90.00002,99.99833
1.0,7.977953e-08,90.00002,99.99833
1.5,4.778983,13.794285,60.9048
1.0,4.778983,13.794285,60.9048
