duration,joint_1,joint_2,joint_3
1.0,-1.4999511,36.50075,58.98522
0.1,-1.4999512,36.50077,58.985252
0.1,-1.499952,36.50074,58.9853
0.1,-1.4999512,36.50077,58.98527
0.1,-1.499952,36.500736,58.9853
1.0,-1.4999511,36.50075,58.98522

