duration,joint_1,joint_2,joint_3
1.0,2.4130418,22.80503,62.39372
0.1,2.4130373,22.80502,62.39377
0.1,2.4130347,22.805017,62.393715
0.1,2.4130454,22.80502,62.39377
0.1,2.4130347,22.805017,62.393715
1.0,2.4130418,22.80503,62.39372

