duration,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
0.5,-0.20757702,4.7682233,-16.547892,-19.309593,-90.25588,-2.3737538,0.22252002
0.1,-0.2067862,4.768211,-16.548243,-19.30911,-90.2568,-2.3738885,0.2223268
0.1,-0.20621619,4.7682066,-16.548456,-19.309011,-90.25548,-2.3739407,0.22221375
0.1,-0.2077802,4.768212,-16.547699,-19.309555,-90.25718,-2.3737588,0.22257823
0.1,-0.20623052,4.7682066,-16.548449,-19.309025,-90.25556,-2.3739402,0.22221714

