duration,joint_1,joint_2,joint_3
1.0,-6.3127695e-06,-0.014161481,-0.010877739
1.5,-6.3078664e-06,-0.014161478,-0.010877832
1.0,-6.3272696e-06,-0.014161588,-0.010877911


-1, 뉴트럴 포즈 돌아가기
3.0,-6.3127695e-06,-0.014161481,-0.010877739

