duration ,joint_1   ,joint_2   ,joint_3
     1.0 ,2.4       ,22.8      ,62.4

     3   ,2.4000373 ,22.798248 ,62.37738
     
     3   ,2.4000351 ,22.798258 ,62.37767
     
     1   ,2.4000375 ,22.79825  ,62.377716
     1   ,2.4000375 ,22.79825  ,62.377716

     3.0 ,2.4       ,22.8      ,62.4

